Date,Open,High,Low,Close,Adj Close,Volume
2010-08-25,30.995001,31.110001,29.855000,30.010000,26.861010,348512
2010-08-26,30.200001,30.625000,29.915001,30.565001,27.357773,251090
2010-08-27,30.549999,30.680000,29.924999,30.299999,27.120579,258123
2010-08-30,30.690001,30.785000,30.264999,30.475000,27.277216,105839
2010-08-31,30.165001,30.584999,29.815001,30.520000,27.317493,311914
2010-09-01,30.580000,31.924999,30.450001,31.809999,28.472134,229641
2010-09-02,31.700001,32.634998,31.530001,32.185001,28.807783,154717
2010-09-03,32.419998,32.860001,32.205002,32.845001,29.398529,216154
2010-09-06,33.145000,33.145000,32.555000,32.855000,29.407478,105242
2010-09-07,32.715000,32.759998,31.910000,31.990000,28.633245,188897
2010-09-08,31.754999,32.330002,31.525000,32.139999,28.767504,241194
2010-09-09,32.139999,33.250000,31.870001,33.044998,29.577539,192249
2010-09-10,33.200001,35.700001,33.200001,35.369999,31.658581,702938
2010-09-13,35.610001,36.000000,35.134998,35.134998,31.448231,332688
2010-09-14,35.005001,35.590000,34.290001,34.654999,31.018606,456638
2010-09-15,34.744999,34.869999,33.904999,33.945000,30.383106,387204
2010-09-16,34.005001,34.330002,33.799999,34.070000,30.494989,186510
2010-09-17,34.195000,34.695000,33.724998,34.009998,30.441284,314863
2010-09-20,34.064999,34.730000,33.974998,34.500000,30.879871,383235
2010-09-21,34.500000,35.125000,34.500000,34.674999,31.036503,248345
2010-09-22,34.919998,34.919998,34.049999,34.099998,30.521841,155516
2010-09-23,34.165001,34.470001,33.555000,33.889999,30.333874,225806
2010-09-24,33.570000,34.485001,33.540001,34.355000,30.750080,210831
2010-09-27,34.205002,34.459999,34.160000,34.250000,30.656107,246164
